38.4574 	EXP 	Created progressBar_2Bar = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('left', 'top'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='progressBar_2Bar', opacity=0.5, ori=0.0, pos=array([-0.9,  0.5]), size=array([1.8 , 0.03]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
38.9838 	EXP 	Sound fbSound set volume 1.000
38.9841 	EXP 	window1: mouseVisible = True
39.1089 	EXP 	Created endImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='end slide.jpg', interpolate=True, mask=None, maskParams=None, name='endImage', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.33333333, 1.33333333]), texRes=128.0, units='norm', win=Window(...))
39.1091 	EXP 	window1: mouseVisible = True
39.1144 	EXP 	Created endText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='endText', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), rgb=UNKNOWN, text='Press bar to submit', units='norm', win=Window(...), wrapWidth=1)
39.1145 	INFO 	keyboard.Keyboard is using iohub backend.
0.0049 	EXP 	progressBar: direction = 'horizontal'
0.0049 	EXP 	progressBar: progress = 0.0
0.0049 	EXP 	progressBar_2: direction = 'horizontal'
0.0049 	EXP 	progressBar_2: progress = 0.0
0.0356 	EXP 	instImage: autoDraw = True
0.0356 	EXP 	instText: autoDraw = True
9.6691 	DATA 	Keypress: space
9.6766 	EXP 	instImage: autoDraw = False
9.6766 	EXP 	instText: autoDraw = False
9.6766 	EXP 	instImage2: autoDraw = True
9.6766 	EXP 	instText_2: autoDraw = True
11.5995 	DATA 	Keypress: space
11.6080 	INFO 	Keyboard events cleared
11.6070 	EXP 	instImage2: autoDraw = False
11.6070 	EXP 	instText_2: autoDraw = False
11.6070 	EXP 	startText: autoDraw = True
12.4475 	DATA 	Keypress: space
12.4570 	EXP 	startText: autoDraw = False
12.4570 	EXP 	waitScreen: autoDraw = True
12.9803 	EXP 	Created sequence: sequential, trialTypes=1, nReps=216, seed=None
12.9819 	EXP 	New trial (rep=0, index=0): None
13.0175 	INFO 	Keyboard events cleared
13.0164 	EXP 	waitScreen: autoDraw = False
13.0164 	EXP 	waitScreen: autoDraw = False
13.0164 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
13.0164 	EXP 	stroopStim: height = 5.0
13.0164 	EXP 	stroopStim: height = 5.0
13.0164 	EXP 	stroopStim: height = 5.0
13.0164 	EXP 	stroopStim: text = 'blue'
13.0164 	EXP 	progressBar: progress = 0.004629629629629629
13.0164 	EXP 	stroopStim: autoDraw = True
13.0164 	EXP 	progressBar: autoDraw = True
13.7125 	DATA 	Keypress: c
13.7411 	EXP 	Sound fbSound started
13.7412 	EXP 	window1: recordFrameIntervals = False
13.7477 	EXP 	stroopStim: autoDraw = False
13.7477 	EXP 	progressBar: autoDraw = False
13.7477 	EXP 	progressBar_2: progress = 0.004629629629629629
13.7477 	EXP 	progressBar_2: autoDraw = True
13.7482 	EXP 	window1: recordFrameIntervals = False
14.1360 	EXP 	Sound fbSound reached end of file
14.1361 	EXP 	Sound fbSound reached end of file
14.1438 	EXP 	New trial (rep=1, index=0): None
14.1618 	INFO 	Keyboard events cleared
14.1612 	EXP 	progressBar_2: autoDraw = False
14.1612 	EXP 	progressBar_2: autoDraw = False
14.1612 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
14.1612 	EXP 	stroopStim: height = 5.0
14.1612 	EXP 	stroopStim: height = 5.0
14.1612 	EXP 	stroopStim: height = 5.0
14.1612 	EXP 	stroopStim: text = 'red'
14.1612 	EXP 	progressBar: progress = 0.009259259259259259
14.1612 	EXP 	stroopStim: autoDraw = True
14.1612 	EXP 	progressBar: autoDraw = True
14.7284 	DATA 	Keypress: m
14.7462 	EXP 	Sound fbSound started
14.7464 	EXP 	window1: recordFrameIntervals = False
14.7563 	EXP 	stroopStim: autoDraw = False
14.7563 	EXP 	progressBar: autoDraw = False
14.7563 	EXP 	progressBar_2: progress = 0.009259259259259259
14.7563 	EXP 	progressBar_2: autoDraw = True
14.7566 	EXP 	window1: recordFrameIntervals = False
15.2180 	EXP 	Sound fbSound reached end of file
15.2181 	EXP 	Sound fbSound reached end of file
15.2253 	EXP 	New trial (rep=2, index=0): None
15.2400 	INFO 	Keyboard events cleared
15.2395 	EXP 	progressBar_2: autoDraw = False
15.2395 	EXP 	progressBar_2: autoDraw = False
15.2395 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
15.2395 	EXP 	stroopStim: height = 5.0
15.2395 	EXP 	stroopStim: height = 5.0
15.2395 	EXP 	stroopStim: height = 5.0
15.2395 	EXP 	stroopStim: text = 'blue'
15.2395 	EXP 	progressBar: progress = 0.013888888888888888
15.2395 	EXP 	stroopStim: autoDraw = True
15.2395 	EXP 	progressBar: autoDraw = True
15.7980 	EXP 	Sound fbSound started
15.7982 	EXP 	window1: recordFrameIntervals = False
15.8011 	DATA 	Keypress: m
15.8064 	EXP 	stroopStim: autoDraw = False
