experimentalBlock.thisRepN,experimentalBlock.thisTrialN,experimentalBlock.thisN,experimentalBlock.thisIndex,thisRow.t,notes,Instruction.started,instImage.started,Instruction.stopped,Instruction2.started,instImage_2.started,Instruction2.stopped,starttask.started,startText.started,moveOn_3.started,starttask.stopped,moveOn_3.keys,moveOn_3.rt,moveOn_3.duration,sequenceGeneration.started,sequenceGeneration.stopped,experimentalTrial.started,myExp.trial,myExp.word,myExp.color,myExp.congruent,myExp.expectedResponse,stroopStim.started,stroopResp.started,experimentalTrial.stopped,myExp.observedResponse,myExp.trialDuration,myExp.Accuracy,myExp.RT_allTrials,myExp.step,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopResp.duration,blank.started,fbSound.started,blankPeriod.started,fbSound.stopped,blank.stopped,myExp.RT_correctTrials,stroopStim.stopped,stroopResp.stopped,End.started,endImage.started,endText.started,moveOn_4.started,End.stopped,moveOn_4.keys,moveOn_4.rt,moveOn_4.duration,participant,date,expName,psychopyVersion,frameRate,expStart,
97,0,97,0,130.4560081999989,,,,,,,,,,,,,,,,,130.44782879999912,98,yellow,yellow,1.0,s,130.4560081999989,130.4560081999989,131.54588929999954,nan,1.0980918999994174,0.0,,0.0,None,0,,,131.54851039999994,0.0006082999989303062,0.0006082999989303062,0.04647029999978258,131.61592999999993,,131.56130250000024,131.56130250000024,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
98,0,98,0,131.6263197999997,,,,,,,,,,,,,,,,,131.6171560999992,99,red,blue,0.0,l,131.6263197999997,131.6263197999997,132.7122619999991,nan,1.0980918999994174,0.0,,0.0,None,0,,,132.7150657000002,0.0007146999996621162,0.0007146999996621162,0.046246899999459856,132.77574699999968,,132.7279825000005,132.7279825000005,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
99,0,99,0,132.78847849999875,,,,,,,,,,,,,,,,,132.7769931999992,100,blue,blue,1.0,l,132.78847849999875,132.78847849999875,133.88007509999989,nan,1.0980918999994174,0.0,,0.0,None,0,,,133.88426660000005,0.0007691000009799609,0.0007691000009799609,0.0441571000010299,133.94626380000045,,133.89483549999932,133.89483549999932,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
100,0,100,0,133.9621600999999,,,,,,,,,,,,,,,,,133.94803069999944,101,yellow,yellow,1.0,s,133.9621600999999,133.9621600999999,135.0460149999999,nan,1.0980918999994174,0.0,,0.0,None,0,,,135.04822710000008,0.00042829999983950984,0.00042829999983950984,0.046387600001253304,135.1055139,,135.06097649999901,135.06097649999901,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
101,0,101,0,135.11899509999967,,,,,,,,,,,,,,,,,135.10717470000054,102,green,red,0.0,m,135.11899509999967,135.11899509999967,136.21274149999954,nan,1.0980918999994174,0.0,,0.0,None,0,,,136.2164006999992,0.0008278999994217884,0.0008278999994217884,0.044829500000560074,136.2759102,,136.22757769999953,136.22757769999953,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
102,0,102,0,136.29295040000034,,,,,,,,,,,,,,,,,136.27811929999916,103,yellow,blue,0.0,l,136.29295040000034,136.29295040000034,137.37847770000008,nan,1.0980918999994174,0.0,,0.0,None,0,,,137.38055480000003,0.0003287999988970114,0.0003287999988970114,0.047086900000067544,137.44596269999965,,137.39436679999926,137.39436679999926,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
103,0,103,0,137.45899970000028,,,,,,,,,,,,,,,,,137.44762319999973,104,green,green,1.0,c,137.45899970000028,137.45899970000028,138.54562179999994,nan,1.0980918999994174,0.0,,0.0,None,0,,,138.54833979999967,0.0005682999999407912,0.0005682999999407912,0.04593320000094536,138.6064525999991,,138.56101800000033,138.56101800000033,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
104,0,104,0,138.62180570000055,,,,,,,,,,,,,,,,,138.60832819999996,105,blue,yellow,0.0,s,138.62180570000055,138.62180570000055,139.71244320000005,nan,1.0980918999994174,0.0,,0.0,None,0,,,139.71507439999914,0.0004516000008152332,0.0004516000008152332,0.045934900001157075,139.77633799999967,,139.72771920000014,139.72771920000014,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
105,0,105,0,139.79029850000006,,,,,,,,,,,,,,,,,139.7786698,106,yellow,green,0.0,c,139.79029850000006,139.79029850000006,140.8790941999996,nan,1.0980918999994174,0.0,,0.0,None,0,,,140.8818365999996,0.0005335999994713347,0.0005335999994713347,0.04589970000051835,140.9466885999991,,140.89428849999967,140.89428849999967,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
106,0,106,0,140.95549819999906,,,,,,,,,,,,,,,,,140.94777629999953,107,green,green,1.0,c,140.95549819999906,140.95549819999906,142.04496649999965,nan,1.0980918999994174,0.0,,0.0,None,0,,,142.04752629999894,0.0004582999990816461,0.0004582999990816461,0.046600100000432576,142.10642069999994,,142.06067540000004,142.06067540000004,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
107,0,107,0,142.12528799999927,,,,,,,,,,,,,,,,,142.10822449999978,108,yellow,yellow,1.0,s,142.12528799999927,142.12528799999927,143.21188359999906,nan,1.0980918999994174,0.0,,0.0,None,0,,,143.2141302,0.00036499999987427145,0.00036499999987427145,0.04663070000060543,143.2773101999992,,143.2271968999994,143.2271968999994,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
108,0,108,0,143.2897541000002,,,,,,,,,,,,,,,,,143.27816200000052,109,red,blue,0.0,l,143.2897541000002,143.2897541000002,144.37863449999895,nan,1.0980918999994174,0.0,,0.0,None,0,,,144.38103339999907,0.0005203000000619795,0.0005203000000619795,0.04662740000094345,144.44587150000007,,144.39386159999958,144.39386159999958,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
109,0,109,0,144.45520620000025,,,,,,,,,,,,,,,,,144.44688809999934,110,yellow,green,0.0,c,144.45520620000025,144.45520620000025,145.54501600000003,nan,1.0980918999994174,0.0,,0.0,None,0,,,145.54696019999938,0.0003851000001304783,0.0003851000001304783,0.0469931000006909,145.60628759999963,,145.56033840000055,145.56033840000055,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
110,0,110,0,145.61957660000007,,,,,,,,,,,,,,,,,145.60798739999882,111,red,red,1.0,m,145.61957660000007,145.61957660000007,146.7116434999989,nan,1.0980918999994174,0.0,,0.0,None,0,,,146.71376289999898,0.0004429000000527594,0.0004429000000527594,0.0468405999999959,146.77602939999997,,146.72710069999994,146.72710069999994,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
111,0,111,0,146.78705059999993,,,,,,,,,,,,,,,,,146.7774712999999,112,green,green,1.0,c,146.78705059999993,146.78705059999993,147.87851839999894,nan,1.0980918999994174,0.0,,0.0,None,0,,,147.8804369999998,0.000459999999293359,0.000459999999293359,0.04676349999863305,147.94612699999925,,147.89379460000055,147.89379460000055,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
112,0,112,0,147.95986149999953,,,,,,,,,,,,,,,,,147.9476870999988,113,yellow,blue,0.0,l,147.95986149999953,147.95986149999953,149.04441260000021,nan,1.0980918999994174,0.0,,0.0,None,0,,,149.04597739999917,0.00029319999885046855,0.00029319999885046855,0.04799300000013318,149.10620259999996,,149.06023079999977,149.06023079999977,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
113,0,113,0,149.11728109999967,,,,,,,,,,,,,,,,,149.10753759999898,114,red,red,1.0,m,149.11728109999967,149.11728109999967,150.21165689999907,nan,1.0980918999994174,0.0,,0.0,None,0,,,150.21433419999994,0.0005292999994708225,0.0005292999994708225,0.0459988999991765,150.27604900000006,,150.22708039999998,150.22708039999998,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
114,0,114,0,150.28627330000018,,,,,,,,,,,,,,,,,150.27744100000018,115,green,blue,0.0,l,150.28627330000018,150.28627330000018,151.3781528999989,nan,1.0980918999994174,0.0,,0.0,None,0,,,151.38015520000044,0.0007191999993665377,0.0007191999993665377,0.046803900000668364,151.4472582999988,,151.39351629999874,151.39351629999874,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
115,0,115,0,151.45778900000005,,,,,,,,,,,,,,,,,151.44853589999911,116,blue,red,0.0,m,151.45778900000005,151.45778900000005,152.54436309999983,nan,1.0980918999994174,0.0,,0.0,None,0,,,152.5458798999989,0.00031850000050326344,0.00031850000050326344,0.047771600000487524,152.6056123999988,,152.5601272999993,152.5601272999993,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
116,0,116,0,152.6176704999998,,,,,,,,,,,,,,,,,152.60748760000024,117,yellow,yellow,1.0,s,152.6176704999998,152.6176704999998,153.71181389999947,nan,1.0980918999994174,0.0,,0.0,None,0,,,153.71447429999898,0.0005239999991317745,0.0005239999991317745,0.045746599998892634,153.7759033000002,,153.72663759999887,153.72663759999887,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
117,0,117,0,153.7952624999998,,,,,,,,,,,,,,,,,153.7780803000005,118,red,red,1.0,m,153.7952624999998,153.7952624999998,154.87786679999954,nan,1.0980918999994174,0.0,,0.0,None,0,,,154.88059299999986,0.0005253999988781288,0.0005253999988781288,0.04609539999910339,154.94630469999902,,154.89329089999956,154.89329089999956,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
118,0,118,0,154.955633399999,,,,,,,,,,,,,,,,,154.9477893000003,119,blue,yellow,0.0,s,154.955633399999,154.955633399999,156.0443078999997,nan,1.0980918999994174,0.0,,0.0,None,0,,,156.04711169999973,0.0006694999992760131,0.0006694999992760131,0.04646539999885135,156.1061912999994,,156.05997279999974,156.05997279999974,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
119,0,119,0,156.1214285999995,,,,,,,,,,,,,,,,,156.10748109999986,120,red,green,0.0,c,156.1214285999995,156.1214285999995,157.2112122999988,nan,1.0980918999994174,0.0,,0.0,None,0,,,157.21436279999944,0.0006929999999556458,0.0006929999999556458,0.04576610000003711,157.27612229999977,,157.22673029999896,157.22673029999896,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
120,0,120,0,157.28898739999931,,,,,,,,,,,,,,,,,157.27711119999913,121,green,green,1.0,c,157.28898739999931,157.28898739999931,158.1290269000001,c,1.0980918999994174,1.0,0.8326037000006181,0.0,c,1,0.8326037000006181,None,158.13473089999934,0.0005674999993061647,0.0005674999993061647,0.2542075000001205,158.393669699999,0.8326037000006181,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
121,0,121,0,158.406003099999,,,,,,,,,,,,,,,,,158.39534540000022,122,yellow,blue,0.0,l,158.406003099999,158.406003099999,158.97848639999938,l,1.0980918999994174,1.0,0.557810000000245,0.0,l,1,0.557810000000245,None,158.98339269999997,0.0006063000000722241,0.0006063000000722241,0.5295189999997092,159.5171068999989,0.557810000000245,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
122,0,122,0,159.52874119999979,,,,,,,,,,,,,,,,,159.51805109999987,123,blue,blue,1.0,l,159.52874119999979,159.52874119999979,159.99525469999935,l,1.0980918999994174,1.0,0.45497100000102364,0.0,l,1,0.45497100000102364,None,160.00077090000013,0.000731100000848528,0.000731100000848528,0.6329263000006904,160.63986060000025,0.45497100000102364,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
123,0,123,0,160.6607082999999,,,,,,,,,,,,,,,,,160.64174699999967,124,red,yellow,0.0,s,160.6607082999999,160.6607082999999,161.06234349999977,s,1.0980918999994174,1.0,0.38684400000056485,0.0,s,1,0.38684400000056485,None,161.0684640999989,0.0006303999998635845,0.0006303999998635845,0.7015312000003178,161.77613240000028,0.38684400000056485,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
124,0,124,0,161.78496489999998,,,,,,,,,,,,,,,,,161.77703409999958,125,blue,green,0.0,c,161.78496489999998,161.78496489999998,162.31207749999885,c,1.0980918999994174,1.0,0.5209102999997413,0.0,c,1,0.5209102999997413,None,162.31655909999972,0.0005201000003580702,0.0005201000003580702,0.5658948999989661,162.88733469999897,0.5209102999997413,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
125,0,125,0,162.90000510000027,,,,,,,,,,,,,,,,,162.88863089999904,126,yellow,yellow,1.0,s,162.90000510000027,162.90000510000027,163.3289778999988,s,1.0980918999994174,1.0,0.42347220000010566,0.0,s,1,0.42347220000010566,None,163.33414859999903,0.0008801000003586523,0.0008801000003586523,0.6649384000011196,164.0050443,0.42347220000010566,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
126,0,126,0,164.0215162000004,,,,,,,,,,,,,,,,,164.00691410000036,127,green,green,1.0,c,164.0215162000004,164.0215162000004,164.52945460000046,c,1.0980918999994174,1.0,0.49415380000027653,0.0,c,1,0.49415380000027653,None,164.53649649999898,0.0009191999997710809,0.0009191999997710809,0.5943537000002834,165.13188439999976,0.49415380000027653,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
127,0,127,0,165.14262979999876,,,,,,,,,,,,,,,,,165.1329437000004,128,blue,yellow,0.0,s,165.14262979999876,165.14262979999876,165.54560329999913,s,1.0980918999994174,1.0,0.39801489999990736,0.0,s,1,0.39801489999990736,None,165.55129390000002,0.0007497000005969312,0.0007497000005969312,0.69109539999954,166.24384459999965,0.39801489999990736,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
128,0,128,0,166.26014829999986,,,,,,,,,,,,,,,,,166.24571749999996,129,yellow,green,0.0,c,166.26014829999986,166.26014829999986,166.84496050000052,c,1.0980918999994174,1.0,0.5790789000002405,0.0,c,1,0.5790789000002405,None,166.8504596999992,0.0008388999995077029,0.0008388999995077029,0.5081076999995275,167.3641179999995,0.5790789000002405,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
129,0,129,0,167.3811499000003,,,,,,,,,,,,,,,,,167.36582629999975,130,blue,blue,1.0,l,167.3811499000003,167.3811499000003,167.8444473999989,l,1.0980918999994174,1.0,0.45960099999865633,0.0,l,1,0.45960099999865633,None,167.84913119999874,0.0006794999990233919,0.0006794999990233919,0.6284079999986716,168.4815894000003,0.45960099999865633,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
130,0,130,0,168.4937259999988,,,,,,,,,,,,,,,,,168.48278749999918,131,yellow,green,0.0,c,168.4937259999988,168.4937259999988,168.99525859999994,c,1.0980918999994174,1.0,0.48725150000063877,0.0,c,1,0.48725150000063877,None,169.00088940000023,0.00065320000067004,0.00065320000067004,0.6002305000001797,169.60476969999945,0.48725150000063877,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
131,0,131,0,169.6166118000001,,,,,,,,,,,,,,,,,169.60580350000055,132,red,red,1.0,m,169.6166118000001,169.6166118000001,170.09475070000008,m,1.0980918999994174,1.0,0.47471170000062557,0.0,m,1,0.47471170000062557,None,170.10009530000025,0.0006802999996580184,0.0006802999996580184,0.6123284999994212,170.71755949999897,0.47471170000062557,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
132,0,132,0,170.73018599999887,,,,,,,,,,,,,,,,,170.71928649999973,133,yellow,green,0.0,c,170.73018599999887,170.73018599999887,171.32793069999934,c,1.0980918999994174,1.0,0.5938407000012376,0.0,c,1,0.5938407000012376,None,171.33068090000052,0.0003447999988566153,0.0003447999988566153,0.49360129999877245,171.8322272000005,0.5938407000012376,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
133,0,133,0,171.84418969999933,,,,,,,,,,,,,,,,,171.83294269999897,134,green,green,1.0,c,171.84418969999933,171.84418969999933,172.27885229999993,c,1.0980918999994174,1.0,0.4267065999993065,0.0,c,1,0.4267065999993065,None,172.28485290000026,0.0009514000012131874,0.0009514000012131874,0.6611659999998665,172.95224889999918,0.4267065999993065,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
134,0,134,0,172.97147740000037,,,,,,,,,,,,,,,,,172.954939199999,135,blue,yellow,0.0,s,172.97147740000037,172.97147740000037,173.29624859999967,s,1.0980918999994174,1.0,0.32142860000021756,0.0,s,1,0.32142860000021756,None,173.30203819999952,0.0006424000002880348,0.0006424000002880348,0.7648284000006242,174.07205489999978,0.32142860000021756,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
135,0,135,0,174.0821262999998,,,,,,,,,,,,,,,,,174.07275630000004,136,yellow,blue,0.0,l,174.0821262999998,174.0821262999998,174.54493879999973,l,1.0980918999994174,1.0,0.46050669999931415,0.0,l,1,0.46050669999931415,None,174.54924129999927,0.0006370999999489868,0.0006370999999489868,0.6261771999998018,175.1931337999995,0.46050669999931415,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
136,0,136,0,175.20885830000043,,,,,,,,,,,,,,,,,175.19459459999962,137,blue,blue,1.0,l,175.20885830000043,175.20885830000043,175.6277283999989,l,1.0980918999994174,1.0,0.4118315000014263,0.0,l,1,0.4118315000014263,None,175.63195199999973,0.0006721000008838018,0.0006721000008838018,0.6753812000006292,176.3132482000001,0.4118315000014263,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
137,0,137,0,176.32558450000033,,,,,,,,,,,,,,,,,176.31408139999985,138,yellow,green,0.0,c,176.32558450000033,176.32558450000033,176.827218299999,c,1.0980918999994174,1.0,0.48453280000103405,0.0,c,1,0.48453280000103405,None,176.8310081999989,0.00036109999928157777,0.00036109999928157777,0.6031798000003619,177.43946139999935,0.48453280000103405,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
138,0,138,0,177.45625139999902,,,,,,,,,,,,,,,,,177.44126189999952,139,red,red,1.0,m,177.45625139999902,177.45625139999902,177.99502009999924,m,1.0980918999994174,1.0,0.522421800000302,0.0,m,1,0.522421800000302,None,177.9995428000002,0.0006088999998610234,0.0006088999998610234,0.5665239000009024,178.57183049999912,0.522421800000302,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
139,0,139,0,178.5859660999995,,,,,,,,,,,,,,,,,178.57335869999952,140,blue,yellow,0.0,s,178.5859660999995,178.5859660999995,179.01166379999995,s,1.0980918999994174,1.0,0.4112409999997908,0.0,s,1,0.4112409999997908,None,179.01716250000027,0.0006069000010029413,0.0006069000010029413,0.6769208999994589,179.70040739999968,0.4112409999997908,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
140,0,140,0,179.72340520000034,,,,,,,,,,,,,,,,,179.70240399999966,141,yellow,green,0.0,c,179.72340520000034,179.72340520000034,180.31140819999928,c,1.0980918999994174,1.0,0.5803042000006826,0.0,c,1,0.5803042000006826,None,180.31773579999935,0.0009361999982502311,0.0009361999982502311,0.5081058999985544,180.82727429999977,0.5803042000006826,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
141,0,141,0,180.84782319999977,,,,,,,,,,,,,,,,,180.8294905999992,142,red,red,1.0,m,180.84782319999977,180.84782319999977,181.32813179999903,l,1.0980918999994174,0.0,0.4762154999989434,0.0,l,0,0.4762154999989434,None,181.33322190000035,0.000656899999739835,0.000656899999739835,0.6116347999995924,181.9499777000001,,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
142,0,142,0,181.96173520000048,,,,,,,,,,,,,,,,,181.95109889999912,143,blue,yellow,0.0,s,181.96173520000048,181.96173520000048,182.41170330000023,s,1.0980918999994174,1.0,0.4409689999993134,0.0,s,1,0.4409689999993134,None,182.4184691999999,0.0009908000010909745,0.0009908000010909745,0.6474754999999277,183.071891399999,0.4409689999993134,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
143,0,143,0,183.08894560000044,,,,,,,,,,,,,,,,,183.07368399999905,144,yellow,red,0.0,m,183.08894560000044,183.08894560000044,183.6284641000002,c,1.0980918999994174,0.0,0.5283321000006254,0.0,c,0,0.5283321000006254,None,183.63390789999903,0.0008447000000160187,0.0008447000000160187,0.5609026999991329,184.19642310000017,,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
144,0,144,0,184.22327120000045,,,,,,,,,,,,,,,,,184.19856749999963,145,red,red,1.0,m,184.22327120000045,184.22327120000045,184.7282637999997,m,1.0980918999994174,1.0,0.4878521999999066,0.0,m,1,0.4878521999999066,None,184.73415729999942,0.000775999998950283,0.000775999998950283,0.5990941999989445,185.33664169999975,0.4878521999999066,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
145,0,145,0,185.3484243999992,,,,,,,,,,,,,,,,,185.33812690000013,146,blue,blue,1.0,l,185.3484243999992,185.3484243999992,185.80987529999948,l,1.0980918999994174,1.0,0.4458883999996033,0.0,l,1,0.4458883999996033,None,185.81338359999972,0.00039900000047055073,0.00039900000047055073,0.6426006000001507,186.46170189999975,0.4458883999996033,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
146,0,146,0,186.47556590000022,,,,,,,,,,,,,,,,,186.46316660000048,147,red,green,0.0,c,186.47556590000022,186.47556590000022,186.94581929999913,c,1.0980918999994174,1.0,0.46723779999956605,0.0,c,1,0.46723779999956605,None,186.95247930000005,0.0009792999990168028,0.0009792999990168028,0.6214112999987265,187.57955050000055,0.46723779999956605,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
147,0,147,0,187.59475649999877,,,,,,,,,,,,,,,,,187.58084140000028,148,green,yellow,0.0,s,187.59475649999877,187.59475649999877,188.04488700000002,s,1.0980918999994174,1.0,0.43416289999913715,0.0,s,1,0.43416289999913715,None,188.051655199999,0.0010402000007161405,0.0010402000007161405,0.6533003999993525,188.70933870000044,0.43416289999913715,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
148,0,148,0,188.72099530000014,,,,,,,,,,,,,,,,,188.71030260000043,149,red,red,1.0,m,188.72099530000014,188.72099530000014,189.42839249999997,c,1.0980918999994174,0.0,0.6969669999998587,0.0,c,0,0.6969669999998587,None,189.43617189999895,0.0010283000010531396,0.0010283000010531396,0.3914072000006854,189.83251539999947,,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
149,0,149,0,189.84671890000027,,,,,,,,,,,,,,,,,189.8337319000002,150,yellow,green,0.0,c,189.84671890000027,189.84671890000027,190.44426139999996,c,1.0980918999994174,1.0,0.5948520000001736,0.0,c,1,0.5948520000001736,None,190.44910249999884,0.0005132000005687587,0.0005132000005687587,0.4937532000003557,190.94915839999885,0.5948520000001736,,,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
150,0,150,0,190.96819870000036,,,,,,,,,,,,,,,,,190.95288419999997,151,green,green,1.0,c,190.96819870000036,190.96819870000036,192.05954699999893,nan,1.0980918999994174,0.0,,0.0,None,0,,,192.06282459999966,0.0006138000007922528,0.0006138000007922528,0.045605900000737165,192.12628509999922,,192.0748592,192.0748592,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
151,0,151,0,192.14375970000037,,,,,,,,,,,,,,,,,192.1277126999994,152,yellow,blue,0.0,l,192.14375970000037,192.14375970000037,193.22616050000033,nan,1.0980918999994174,0.0,,0.0,None,0,,,193.2284652999988,0.00046320000001287553,0.00046320000001287553,0.04645859999982349,193.29615310000008,,193.24140950000037,193.24140950000037,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
152,0,152,0,193.3080654000005,,,,,,,,,,,,,,,,,193.29790289999983,153,blue,red,0.0,m,193.3080654000005,193.3080654000005,194.39299559999927,nan,1.0980918999994174,0.0,,0.0,None,0,,,194.39540379999926,0.0005119000015838537,0.0005119000015838537,0.045969100001457264,194.45561780000025,,194.4079991999988,194.4079991999988,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
